StateName,StateCode,DistrictName,DistrictCode,SubDistrictName,SubDistrictCode,Constituency,VillageName,VillageCode,Year,Month,Count,Min,Max,Mean,Median
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2010,12,30,-3.5400,19.4556,3.3837,2.0556
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2011,1,29,-5.2680,18.1868,1.8373,2.0408
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2011,2,25,-5.3478,14.9868,2.9785,2.0556
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2011,3,20,-6.1340,11.4500,2.7346,2.4625
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2011,4,13,-1.5106,11.1739,4.0075,4.0000
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2011,8,3,-1.0000,3.8182,1.7171,2.3333
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2011,9,15,-1.9535,8.7027,2.7266,1.8125
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2011,10,27,-2.2472,15.3763,4.7920,5.3956
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2011,11,21,-1.9516,6.2990,1.9819,2.0303
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2011,12,28,-3.5895,7.3571,1.6694,0.8476
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2012,1,29,-3.1200,9.5773,3.6079,4.1304
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2012,2,24,-5.5667,4.7439,0.9141,1.7294
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2012,3,21,-3.3421,15.1406,3.5450,3.1587
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2012,4,14,-2.5283,5.8298,2.5912,3.0141
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2012,8,5,-0.5122,10.9583,5.4038,6.5143
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2012,9,13,-1.3600,11.5641,3.1399,2.2414
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2012,10,27,-5.3229,22.4048,3.9019,2.5960
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2012,11,29,-3.5851,38.8878,5.3208,3.1020
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2012,12,31,-6.3571,17.9792,2.6216,2.3196
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2013,1,30,-5.1600,16.8163,3.9726,2.5274
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2013,2,25,-6.1882,16.2593,4.1500,3.8667
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2013,3,20,-1.0351,8.3667,3.2523,3.1996
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2013,4,12,-3.8730,6.8421,2.0129,1.5621
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2013,9,16,-3.3448,6.9388,2.0069,2.3655
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2013,10,22,-2.8557,10.7273,4.1749,4.9205
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2013,11,29,-6.6868,14.5422,3.8906,4.5000
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Icha Khasmahal ,00008100,2013,12,27,-2.3933,10.2021,3.7705,3.2674
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2008,1,27,-5.3529,7.8209,0.7449,0.2083
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2008,2,23,-6.9420,10.7125,0.2367,0.4697
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2008,3,16,-5.6667,13.2931,2.2779,0.7306
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2008,4,4,0.0769,5.5862,2.7461,2.6608
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2008,9,9,-3.8571,3.5000,-0.4987,-1.0000
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2008,10,20,-4.3539,6.2400,0.1363,-0.5244
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2008,11,28,-6.0206,8.2472,0.0872,0.2246
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2008,12,24,-3.5978,10.0600,1.7975,0.8604
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2009,1,29,-5.7790,9.3125,0.0239,-0.3889
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2009,2,18,-7.4881,9.1897,-0.5680,-0.5971
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2009,3,2,-0.0577,8.3864,4.1643,4.1643
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2009,9,3,-1.4783,2.4000,-0.1543,-1.3846
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2009,10,21,-4.0899,4.9714,0.4327,-0.0123
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2009,11,26,-4.0118,6.6023,1.1029,1.4686
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2009,12,23,-3.0889,5.0323,0.1685,0.6000
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2010,1,30,-7.5333,8.0109,-0.6850,-1.1618
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2010,2,22,-3.8395,8.9403,1.4359,1.2319
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2010,3,19,-1.2000,10.0000,3.1585,4.0862
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2010,4,9,-2.5714,18.2759,4.6521,4.7407
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2010,9,11,-1.5814,5.8219,2.7656,3.9149
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2010,10,23,-8.0854,7.4714,0.2236,0.4588
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2010,11,27,-4.5357,16.6282,4.1236,2.9438
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2010,12,30,-3.5400,19.4556,2.7837,1.8474
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2011,1,29,-6.2680,19.1868,1.5959,1.0612
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2011,2,25,-4.3478,9.6632,3.0585,1.9659
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2011,3,21,-5.1340,21.1798,3.1633,1.9726
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2011,4,12,-1.5106,11.1739,2.7434,1.8981
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2011,8,4,-1.0000,7.8182,2.8455,2.2821
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2011,9,15,-1.8438,8.7027,3.2599,3.1325
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2011,10,27,-2.2472,18.5474,5.7550,5.4805
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2011,11,21,-2.1529,6.6316,2.8867,3.4433
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2011,12,28,-3.5895,23.8276,5.3836,5.1638
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2012,1,29,-2.1200,13.8021,4.4355,4.2967
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2012,2,24,-5.5667,6.9756,1.2891,0.9856
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2012,3,21,-2.1717,14.1406,4.0688,4.3973
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2012,4,14,-2.5283,8.9524,2.5912,2.7095
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2012,8,5,-2.5122,10.9583,5.0038,6.5143
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2012,9,13,-2.8000,10.5641,2.9861,3.1687
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2012,10,27,-5.3229,22.8608,5.0130,3.9211
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2012,11,29,-3.7177,41.0825,5.8726,2.2577
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2012,12,30,-6.3571,17.9792,3.3520,2.4840
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2013,1,30,-4.1600,17.5758,3.5726,2.0606
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2013,2,25,-5.1882,16.2593,5.0300,6.0000
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2013,3,21,-1.8462,13.5652,4.2000,2.9620
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2013,4,12,-3.1282,11.4545,3.3463,2.5621
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2013,9,16,-0.4265,12.5424,3.4444,2.0405
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2013,10,23,-2.8557,12.3968,4.1974,4.7500
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2013,11,29,-6.6868,19.0814,5.0975,5.8864
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Pudung Khasmahal ,00008200,2013,12,27,-1.3900,13.6327,5.4742,4.8632
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2008,1,26,-5.3529,6.0882,0.9549,0.6435
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2008,2,23,-6.9420,9.7125,0.4976,1.1563
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2008,3,16,-6.6667,12.8136,2.5279,0.9493
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2008,4,4,1.1111,7.0769,4.9961,5.8984
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2008,9,9,-4.8571,1.5000,-0.6098,-0.2368
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2008,10,20,-4.3539,11.6163,1.5363,-0.0218
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2008,11,29,-6.0206,7.2371,-0.2152,-0.1395
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2008,12,25,-3.5978,11.0600,2.0952,1.3232
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2009,1,29,-4.7790,8.3125,0.4032,0.1268
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2009,2,18,-6.4881,7.0465,-0.0680,-0.3287
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2009,3,2,0.9423,5.3864,3.1643,3.1643
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2009,9,4,-1.4783,2.4000,-0.0219,-0.5048
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2009,10,21,-4.0899,3.4074,0.2422,0.7363
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2009,11,24,-4.5070,7.4177,1.1184,0.8902
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2009,12,22,-2.8571,4.8706,0.8166,0.6162
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2010,1,30,-7.5333,7.1111,-0.2183,-0.0522
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2010,2,22,-2.7234,6.9412,1.1632,0.5290
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2010,3,19,-2.0769,22.0820,6.6378,5.4342
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2010,4,9,-2.6889,11.8824,5.2077,7.1515
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2010,8,1,0.6000,0.6000,0.6000,0.6000
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2010,9,14,-0.5769,11.8219,3.2160,1.8574
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2010,10,23,-8.0854,6.2326,0.9628,1.2688
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2010,11,27,-4.5357,15.6282,3.5310,2.3750
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2010,12,30,-4.5400,16.9293,4.1837,3.0514
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2011,1,29,-3.4778,18.1868,2.9063,1.8652
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2011,2,26,-4.3478,12.3699,2.7820,2.1060
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2011,3,21,-4.1340,42.1798,4.4490,2.4646
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2011,4,13,-0.3958,10.0588,2.9881,2.1739
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2011,8,5,-0.1667,15.8182,4.0431,1.3333
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2011,9,16,0.1563,14.7027,6.0847,6.4576
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2011,10,27,-1.8116,21.7766,9.3476,9.3956
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2011,11,22,-2.1529,20.9789,7.1783,5.8422
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2011,12,28,-3.5895,19.5699,8.4551,8.6735
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2012,1,29,-2.1200,16.1304,5.8838,4.3265
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2012,2,24,-5.5667,15.8974,3.7891,4.6567
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2012,3,21,-1.8721,19.1222,6.6402,5.1290
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2012,4,14,-3.5283,16.8298,4.4483,3.8589
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2012,8,5,-1.5122,13.9583,6.8038,8.5143
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2012,9,13,-0.7586,13.2000,5.4476,4.6034
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2012,10,28,-4.5833,22.8608,7.2946,4.8444
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2012,11,29,-2.5851,41.0825,9.9070,3.1795
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2012,12,30,-5.3571,19.9792,3.9854,3.4452
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2013,1,30,-5.1600,20.1546,7.3393,7.2479
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2013,2,25,-4.1270,22.2593,8.4700,9.5918
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2013,3,21,-0.9600,14.3667,6.2000,4.9620
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2013,4,12,-4.2558,15.0000,5.2629,4.5621
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2013,9,17,-0.5172,12.5424,4.2702,3.0000
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2013,10,23,-1.4643,19.5536,5.6757,5.0968
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2013,11,29,-5.8605,34.5422,8.8561,7.5455
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Sindibong Khasmahal ,00008300,2013,12,27,-0.6939,20.6327,7.5853,5.5053
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2008,1,26,-5.3529,12.5789,2.2241,1.9739
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2008,2,23,-7.3793,9.7125,1.8019,2.4638
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2008,3,16,-5.6667,13.2931,3.1529,1.5755
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2008,4,4,1.1111,11.2105,7.2461,8.3316
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2008,9,9,-3.8571,5.4167,0.6123,0.7632
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2008,10,20,-4.3539,15.1212,2.1217,0.6022
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2008,11,29,-5.0206,12.2371,2.6123,2.8242
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2008,12,24,-3.5978,14.3474,4.5058,3.0351
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2009,1,29,-4.6049,15.4694,3.0584,0.4516
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2009,2,18,-6.4881,12.5067,1.3208,1.1107
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2009,3,2,0.9423,9.3864,5.1643,5.1643
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2009,9,4,-0.4783,2.4000,0.7280,0.4952
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2009,10,20,-4.0899,16.7792,4.2431,4.5760
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2009,11,24,-2.6049,13.6792,3.2123,2.4196
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2009,12,22,-2.8267,14.5882,1.9075,1.5834
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2010,1,30,-7.5333,18.8600,3.1816,3.7518
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2010,2,22,-3.8395,12.2766,2.5722,2.0558
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2010,3,18,-1.4651,16.7761,6.5440,7.1333
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2010,4,9,3.9630,20.7561,10.9854,11.4286
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2010,9,14,-1.5814,11.8219,4.8398,4.4427
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2010,10,23,-8.0854,17.4419,1.7454,0.8837
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2010,11,27,-2.5357,20.0104,6.7903,6.4000
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2010,12,30,-3.5400,24.7561,7.7504,5.8145
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2011,1,30,-6.2680,20.1868,4.7308,3.5211
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2011,2,25,-4.3478,16.1831,6.4185,6.6632
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2011,3,21,-5.1340,21.1798,5.2109,3.4646
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2011,4,14,1.0000,15.0588,5.7873,4.8898
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2011,8,3,1.3333,6.8182,4.7941,6.2308
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2011,9,15,0.0465,12.9263,4.7199,3.7027
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2011,10,27,-1.8116,21.7766,6.3476,6.1828
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2011,11,22,-2.1529,12.8163,2.9965,3.2327
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2011,12,28,-3.5895,9.3571,2.4551,2.5029
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2012,1,29,-2.1200,13.8021,3.4700,3.0732
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2012,2,24,-5.5667,6.3529,1.2057,0.9856
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2012,3,21,-2.7059,17.1406,3.6879,4.3973
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2012,4,14,-0.5283,11.0870,4.5198,3.4970
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2012,8,5,-0.5122,12.5143,7.2038,8.9583
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2012,9,14,-2.8000,8.1111,2.8680,2.8873
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2012,10,27,-5.5833,22.3133,7.1612,5.8632
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2012,11,29,-1.7582,58.8878,12.9070,8.2577
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2012,12,30,-6.3571,17.9792,5.5854,4.6354
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2013,1,30,-5.1600,33.5862,8.4393,7.8570
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2013,2,25,-5.1882,28.0000,8.2700,8.5918
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2013,3,21,0.0400,17.7414,6.9143,5.9839
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2013,4,12,-2.6757,13.8421,4.2629,2.9359
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2013,9,17,-0.5172,12.5424,4.2114,3.0811
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2013,10,23,0.0842,15.9048,6.6322,6.0968
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2013,11,29,-5.8605,34.5422,9.2354,10.1011
WEST BENGAL ,19,Darjiling ,01,Kalimpong -I ,0003,,Dungra Khasmahal ,00008400,2013,12,28,-0.3933,21.2021,7.7900,7.4040
