18 01 0003 00056200 Beldiabathan
18 01 0003 00056300 Mukhigaon
18 01 0003 00056400 Singimari
18 01 0003 00056500 Chokapara
18 01 0003 00056600 Binnachara
18 01 0003 00056700 Chithilagram
18 01 0003 00056800 Bagriguri
18 01 0003 00056900 Kotpara
18 01 0003 00057000 Chithilaghop
18 01 0003 00057100 Pratakhata Pt II
18 01 0003 00057200 Pratakhata Pt I
18 01 0003 00057300 Mohisbathan
18 01 0003 00057400 Hatachara
18 01 0003 00057500 Bhuban Nagar
18 01 0003 00057600 Khejurbari
18 01 0003 00057700 Jagdai Mechpara
18 01 0003 00057800 Jogdoi Muslimpara
18 01 0003 00057900 Athiabari
18 01 0003 00058000 Bhakuamari
18 01 0003 00058100 Bahadurpara
18 01 0003 00058200 Guabari
18 01 0003 00058300 Kharida Chandala II
18 01 0003 00058400 Kharida Chandala Pt I
18 01 0003 00058500 Jadumoni
18 01 0003 00058600 Tapapara
18 01 0003 00058700 Magurmari
18 01 0003 00058800 Pakritol
18 01 0003 00058900 Molandubi
18 01 0003 00059000 Kumguri
18 01 0003 00059100 Rodaldhowa
18 01 0003 00059200 Dhopertol
18 01 0003 00059300 Rodaldhaya
18 01 0003 00059400 Pachagarh
18 01 0003 00059500 Fakiragram
18 01 0003 00059600 Mainartol
18 01 0003 00059700 Madhupur
18 01 0003 00059800 Duramari
18 01 0003 00059900 Dingaon
18 01 0003 00060000 Totpara
18 01 0003 00060100 Karaitari
18 01 0003 00060200 Chandalatari (Including Relief Camp)
18 01 0003 00060300 Koraitola
18 01 0003 00060400 Koraitala Muslimpara
18 01 0004 00000000 Kokrajhar
18 01 0004 00060500 Saralpara F.V.
18 01 0004 00060600 Saral Bhanga Forest Block(Un-Authorised Habitation
18 01 0004 00060700 Ultapani F V
18 01 0004 00060800 Labanyapur F V
18 01 0004 00060900 Ultapani Forest Block
18 01 0004 00061000 Laopani Forest Block
18 01 0004 00061100 Langshung Forest Block
18 01 0004 00061200 Bashbari F V
18 01 0004 00061300 Bhadrapur F V
18 01 0004 00061400 West Maligaon F V
18 01 0004 00061500 North Maligaon F V
18 01 0004 00061600 Mohendrapur F V
18 01 0004 00061700 Samukha Forest Block (Un Authorised Habitation)
18 01 0004 00061800 Khalasi F V
18 01 0004 00061900 Khalasi Forest Block
18 01 0004 00062000 Kashiguri F V
18 01 0004 00062100 Maligaon Forest Block
18 01 0004 00062200 Owguri Forest Village
18 01 0004 00062300 Maligaon Forest Village
18 01 0004 00062400 Bhumka F V
18 01 0004 00062500 Bishmuri F V
18 01 0004 00062600 Mohanpur F V
18 01 0004 00062700 Bashbari Forest Block
18 01 0004 00062800 Uttar Bashbari
18 01 0004 00062900 Bashbari
18 01 0004 00063000 Karigaon
18 01 0004 00063100 Dakhin Karigaon
18 01 0004 00063200 Samsingkilla F V
18 01 0004 00063300 Amguri Forest Block
18 01 0004 00063400 Haltugaon
18 01 0004 00063500 Haltugaon Forest Block
18 01 0004 00063600 Bhomoraguri F V
18 01 0004 00063700 Uttarpatgaon (Including Relief Camp)
18 01 0004 00063800 Guabari
18 01 0004 00063900 Pachim Patgaon
18 01 0004 00064000 Dakhin Patgaon
18 01 0004 00064100 Ulubari
18 01 0004 00064200 Mestabari
18 01 0004 00064300 Sijuguri
18 01 0004 00064400 Mauriagaon
18 01 0004 00064500 Kakormari
18 01 0004 00064600 Pakriguri
18 01 0004 00064700 Ravapara
18 01 0004 00064800 Simbargaon
18 01 0004 00064900 Uabari
18 01 0004 00065000 Ranihat
18 01 0004 00065100 Thalitbari
18 01 0004 00065200 Jauliapara
18 01 0004 00065300 Duramari
18 01 0004 00065400 Muja Bari
18 01 0004 00065500 Harinaguri
18 01 0004 00065600 Kalugaon
18 01 0004 00065700 Subhaijhar
18 01 0004 00065800 Balagaon
18 01 0004 00065900 Debargaon
18 01 0004 00066000 Monchorgaon
18 01 0004 00066100 Kashibari
18 01 0004 00066200 Hazariguri
18 01 0004 00066300 Dakhin Dubragaon
18 01 0004 00066400 Uttar Dubragaon
18 01 0004 00066500 Bhog Amguri
18 01 0004 00066600 Amguri (Including Relief Camp)
18 01 0004 00066700 Doljhara F V
18 01 0004 00066800 Borsongaon
18 01 0004 00066900 Pub Borsongaon
18 01 0004 00067000 Chedamari
18 01 0004 00067100 Uttar Lotagaon Chedamari
18 01 0004 00067200 Kauniabhasa Ujan Para
18 01 0004 00067300 Kauniabhasa Mazpara
18 01 0004 00067400 Tirimari
18 01 0004 00067500 Sakati Ujanpara
18 01 0004 00067600 Sakati Bhatipara
18 01 0004 00067700 Fulguri
18 01 0004 00067800 Khagrabari
18 01 0004 00067900 Nalbari
18 01 0004 00068000 Kauniabhasa Bhatipara
18 01 0004 00068100 Simlaguri
18 01 0004 00068200 Haltugaon F V
18 01 0004 00068300 Uttar Lotagaon (Including Relief Camp)
18 01 0004 00068400 Sutarpara
18 01 0004 00068500 Latagaon
18 01 0004 00068600 Chautaki
18 01 0004 00068700 Khudra Basugaon
18 01 0004 00068800 Joregaon
18 01 0004 00068900 Harigaon
18 01 0004 00069000 Kursakati Lakhoraj
18 01 0004 00069100 Kurshakhati pt-I
18 01 0004 00069200 Kursakati Pt II
18 01 0004 00069300 Kachutola
18 01 0004 00069400 Bhutkura
18 01 0004 00069500 Hekaipara
18 01 0004 00069600 Basugaon
18 01 0004 00069700 Nichina Para
18 01 0004 00069800 Basugaon Thuribari
18 01 0004 00069900 Bandarchara
18 01 0004 00070000 Bhutiapara
18 01 0004 00070100 Dologaon
18 01 0004 00070200 Fukangaon
18 01 0004 00070300 Bangalpara
18 01 0004 00070400 Dogorgaon
18 01 0004 00070500 Chandiagaon
18 01 0004 00070600 Benibari
18 01 0004 00070700 Laltari
18 01 0004 00070800 Chautaki Pt II
18 01 0004 00070900 Tarangguri
18 01 0004 00071000 Bhumki Pt I
18 01 0004 00071100 Bhumki Pt II
18 01 0004 00071200 Diajijiri
